order_date,channel,sessions,orders,new_customer_orders,returning_customer_orders,gross_revenue,amount_refunded,units_sold,units_returned,cogs,ad_spend
2025-10-23,Meta Ads,166,3,2,1,229.2,0.0,5,0,87.75,205.28
2025-10-23,Organic Search,403,9,3,6,743.58,0.0,16,0,268.62,0
2025-10-23,Direct,182,7,1,6,522.43,0.0,12,0,200.26,0
2025-10-23,Email,174,7,1,6,497.35,0.0,13,0,183.57,0
2025-10-23,Referral,89,2,1,1,164.24,0.0,3,0,63.72,0
2025-10-23,Bol.com,0,2,0,2,139.27,0.0,3,0,53.87,0
2025-10-24,Google Ads,458,10,5,5,848.81,0.0,16,0,320.93,410.79
2025-10-24,Meta Ads,214,4,2,2,311.31,0.0,7,0,111.9,205.4
2025-10-24,Organic Search,407,9,3,6,713.77,0.0,17,0,265.14,0
2025-10-24,Direct,202,6,1,5,480.31,0.0,11,0,186.2,0
2025-10-24,Email,166,7,1,6,576.47,0.0,11,0,206.45,0
2025-10-24,Referral,89,2,0,2,141.75,0.0,3,0,54.8,0
2025-10-24,Bol.com,0,2,0,2,163.35,0.0,3,0,59.56,0
2025-10-25,Google Ads,355,8,4,4,583.06,0.0,15,0,221.16,319.21
2025-10-25,Meta Ads,134,2,1,1,139.49,0.0,3,0,51.76,143.83
2025-10-25,Organic Search,308,5,2,3,395.93,0.0,9,0,148.26,0
2025-10-25,Direct,140,4,0,4,339.86,0.0,7,0,130.67,0
2025-10-25,Email,133,6,0,6,428.56,0.0,11,0,159.16,0
2025-10-25,Referral,84,2,1,1,148.95,0.0,3,0,55.21,0
2025-10-25,Bol.com,0,2,0,2,159.88,0.0,3,0,61.69,0
2025-10-26,Google Ads,330,7,3,4,524.82,0.0,12,0,188.13,291.9
2025-10-26,Meta Ads,138,3,2,1,251.46,0.0,5,0,89.31,154.38
2025-10-26,Organic Search,310,6,2,4,476.43,0.0,10,0,171.01,0
2025-10-26,Direct,137,4,0,4,345.27,0.0,7,0,121.67,0
2025-10-26,Email,108,4,0,4,297.47,0.0,7,0,112.25,0
2025-10-26,Referral,72,1,0,1,74.39,0.0,1,0,27.91,0
2025-10-26,Bol.com,0,2,0,2,139.05,0.0,3,0,49.15,0
2025-10-27,Google Ads,547,14,7,7,1058.15,36.93,26,1,409.13,505.49
2025-10-27,Meta Ads,233,4,2,2,290.04,0.0,7,0,104.16,248.39
2025-10-27,Organic Search,509,9,3,6,754.84,0.0,17,0,288.41,0
2025-10-27,Direct,214,8,1,7,570.34,0.0,13,0,209.4,0
2025-10-27,Email,187,9,1,8,652.28,0.0,17,0,245.94,0
2025-10-27,Referral,108,3,1,2,256.52,0.0,5,0,96.11,0
2025-10-27,Bol.com,0,2,0,2,154.1,0.0,3,0,54.82,0
2025-10-28,Google Ads,422,10,5,5,734.42,0.0,18,0,272.72,386.93
2025-10-28,Meta Ads,199,3,1,2,252.13,0.0,5,0,93.27,191.06
2025-10-28,Organic Search,456,9,3,6,656.28,0.0,17,0,250.26,0
2025-10-28,Direct,183,6,1,5,427.87,0.0,11,0,162.54,0
2025-10-28,Email,151,6,0,6,475.73,0.0,11,0,183.45,0
2025-10-28,Referral,94,2,1,1,151.93,0.0,3,0,54.44,0
2025-10-28,Bol.com,0,2,0,2,153.71,0.0,3,0,57.04,0
2025-10-29,Google Ads,493,11,6,5,839.45,0.0,19,0,324.04,384.29
2025-10-29,Meta Ads,174,3,1,2,227.33,0.0,5,0,80.91,190.49
2025-10-29,Organic Search,408,9,3,6,727.08,0.0,17,0,263.17,0
2025-10-29,Direct,195,6,1,5,488.54,0.0,11,0,179.95,0
2025-10-29,Email,174,7,1,6,527.67,0.0,11,0,204.36,0
2025-10-29,Referral,106,3,1,2,207.1,0.0,5,0,78.24,0
2025-10-29,Bol.com,0,2,0,2,152.34,0.0,3,0,55.92,0
2025-10-30,Google Ads,468,12,6,6,896.92,0.0,21,0,322.47,392.95
2025-10-30,Meta Ads,188,4,2,2,320.9,0.0,7,0,117.64,225.82
2025-10-30,Organic Search,395,7,2,5,565.95,0.0,12,0,211.99,0
2025-10-30,Direct,181,5,1,4,357.87,0.0,8,0,131.66,0
2025-10-30,Email,177,7,1,6,516.3,0.0,13,0,189.16,0
2025-10-30,Referral,108,2,0,2,154.82,0.0,3,0,56.23,0
2025-10-30,Bol.com,0,3,1,2,247.22,0.0,5,0,87.68,0
2025-10-31,Google Ads,434,12,6,6,1026.26,0.0,20,0,392.65,419.84
2025-10-31,Meta Ads,228,4,2,2,310.13,0.0,7,0,115.46,244.74
2025-10-31,Organic Search,397,8,3,5,641.71,0.0,13,0,248.91,0
2025-10-31,Direct,217,8,2,6,648.54,0.0,13,0,231.22,0
2025-10-31,Email,168,7,0,7,483.09,0.0,13,0,180.26,0
2025-10-31,Referral,96,3,1,2,259.08,0.0,5,0,99.56,0
2025-10-31,Bol.com,0,2,0,2,148.52,0.0,3,0,56.55,0
2025-11-01,Google Ads,361,10,5,5,701.95,0.0,18,0,269.88,330.91
2025-11-01,Meta Ads,149,3,1,2,221.66,0.0,5,0,85.34,154.94
2025-11-01,Organic Search,316,6,2,4,460.47,0.0,9,0,169.66,0
2025-11-01,Direct,145,5,1,4,434.76,0.0,9,0,158.94,0
2025-11-01,Email,148,6,0,6,487.31,0.0,11,0,186.68,0
2025-11-01,Referral,86,2,0,2,172.58,0.0,3,0,62.36,0
2025-11-01,Bol.com,0,2,0,2,140.45,0.0,3,0,49.96,0
2025-11-02,Google Ads,340,8,4,4,572.18,0.0,15,0,201.33,296.5
2025-11-02,Meta Ads,173,3,1,2,214.69,0.0,5,0,82.4,184.5
2025-11-02,Organic Search,303,5,2,3,361.88,0.0,9,0,139.94,0
2025-11-02,Direct,141,5,1,4,347.88,0.0,8,0,128.41,0
2025-11-02,Email,124,6,0,6,432.74,0.0,10,0,153.09,0
2025-11-02,Referral,74,1,0,1,72.34,0.0,1,0,27.3,0
2025-11-02,Bol.com,0,2,0,2,144.28,0.0,3,0,54.11,0
2025-11-03,Google Ads,544,13,7,6,1092.96,0.0,24,0,423.33,456.43
2025-11-03,Meta Ads,247,4,2,2,300.34,0.0,7,0,106.46,265.45
2025-11-03,Organic Search,510,9,3,6,632.63,0.0,16,0,238.31,0
2025-11-03,Direct,242,7,1,6,590.52,0.0,12,0,218.49,0
2025-11-03,Email,206,8,1,7,577.62,0.0,14,0,212.97,0
2025-11-03,Referral,115,3,1,2,260.52,0.0,5,0,92.94,0
2025-11-03,Bol.com,0,3,1,2,207.29,0.0,5,0,77.71,0
2025-11-04,Google Ads,507,14,7,7,1116.36,0.0,23,0,398.59,407.37
2025-11-04,Meta Ads,180,3,1,2,259.56,0.0,5,0,98.19,214.5
2025-11-04,Organic Search,469,9,3,6,627.83,0.0,17,0,231.76,0
2025-11-04,Direct,193,6,1,5,502.1,0.0,10,0,179.43,0
2025-11-04,Email,174,8,1,7,567.37,0.0,13,0,216.37,0
2025-11-04,Referral,110,3,1,2,209.47,0.0,5,0,76.16,0
2025-11-04,Bol.com,0,2,0,2,148.98,0.0,3,0,55.43,0
2025-11-05,Google Ads,464,11,5,6,885.32,0.0,21,0,318.95,481.92
2025-11-05,Meta Ads,214,4,2,2,312.82,0.0,6,0,110.9,229.69
2025-11-05,Organic Search,458,11,4,7,809.82,0.0,19,0,292.93,0
2025-11-05,Direct,196,7,1,6,512.79,0.0,12,0,189.4,0
2025-11-05,Email,163,6,0,6,522.51,0.0,11,0,196.15,0
2025-11-05,Referral,119,3,1,2,247.11,0.0,5,0,89.44,0
2025-11-05,Bol.com,0,3,1,2,251.89,0.0,4,0,88.77,0
2025-11-06,Google Ads,481,12,7,5,856.84,0.0,22,0,325.22,433.56
2025-11-06,Meta Ads,217,4,2,2,308.51,0.0,6,0,109.86,267.87
2025-11-06,Organic Search,484,10,3,7,821.28,0.0,18,0,300.7,0
2025-11-06,Direct,220,8,1,7,591.49,0.0,14,0,209.13,0
2025-11-06,Email,201,8,1,7,559.29,0.0,13,0,201.45,0
2025-11-06,Referral,121,4,1,3,305.46,0.0,7,0,113.3,0
2025-11-06,Bol.com,0,3,1,2,214.62,0.0,5,0,76.35,0
2025-11-07,Google Ads,490,13,7,6,905.09,0.0,25,0,325.47,437.49
2025-11-07,Meta Ads,205,4,2,2,298.74,0.0,7,0,113.47,239.97
2025-11-07,Organic Search,486,11,4,7,763.3,0.0,20,0,268.5,0
2025-11-07,Direct,235,8,1,7,683.69,0.0,13,0,263.47,0
2025-11-07,Email,197,8,1,7,625.63,0.0,13,0,227.65,0
2025-11-07,Referral,107,2,0,2,147.96,0.0,3,0,54.81,0
2025-11-07,Bol.com,0,2,0,2,138.84,0.0,3,0,49.83,0
2025-11-08,Google Ads,461,13,7,6,1091.35,0.0,22,0,406.5,417.16
2025-11-08,Meta Ads,172,3,1,2,218.07,0.0,5,0,82.46,206.79
2025-11-08,Organic Search,378,8,3,5,687.02,0.0,14,0,258.44,0
2025-11-08,Direct,202,6,1,5,411.87,0.0,9,0,148.95,0
2025-11-08,Email,134,5,0,5,433.17,0.0,8,0,167.82,0
2025-11-08,Referral,96,2,0,2,161.75,0.0,3,0,57.7,0
2025-11-08,Bol.com,0,2,0,2,174.09,0.0,3,0,67.33,0
2025-11-09,Google Ads,495,12,6,6,986.5,0.0,21,0,356.72,354.77
2025-11-09,Meta Ads,195,3,2,1,218.02,0.0,5,0,80.12,204.37
2025-11-09,Organic Search,369,6,2,4,485.59,0.0,11,0,183.6,0
2025-11-09,Direct,178,5,1,4,433.35,0.0,8,0,168.29,0
2025-11-09,Email,142,6,0,6,474.62,0.0,11,0,179.87,0
2025-11-09,Referral,91,2,0,2,168.01,0.0,3,0,63.57,0
2025-11-09,Bol.com,0,2,0,2,161.22,0.0,3,0,62.54,0
2025-11-10,Google Ads,652,19,10,9,1449.22,39.24,37,1,516.78,616.33
2025-11-10,Meta Ads,277,5,3,2,406.88,0.0,9,0,157.81,263.14
2025-11-10,Organic Search,538,12,4,8,1014.87,51.1,21,1,387.69,0
2025-11-10,Direct,261,10,2,8,871.82,0.0,18,0,314.66,0
2025-11-10,Email,226,11,1,10,895.89,0.0,20,0,342.63,0
2025-11-10,Referral,130,4,2,2,335.91,0.0,6,0,127.41,0
2025-11-10,Bol.com,0,2,0,2,154.26,0.0,3,0,54.23,0
2025-11-11,Google Ads,551,13,6,7,1123.54,0.0,22,0,417.45,490.98
2025-11-11,Meta Ads,280,4,2,2,283.63,0.0,6,0,102.36,309.83
2025-11-11,Organic Search,533,11,4,7,898.73,0.0,19,0,330.15,0
2025-11-11,Direct,266,9,2,7,624.82,0.0,16,0,220.34,0
2025-11-11,Email,227,11,1,10,866.03,0.0,18,0,315.66,0
2025-11-11,Referral,145,4,1,3,277.46,0.0,7,0,103.11,0
2025-11-11,Bol.com,0,2,0,2,164.07,0.0,3,0,59.14,0
2025-11-12,Google Ads,573,16,9,7,1163.1,0.0,28,0,445.96,572.42
2025-11-12,Meta Ads,284,5,3,2,386.55,0.0,9,0,145.22,245.93
2025-11-12,Organic Search,547,12,4,8,1026.36,0.0,20,0,373.35,0
2025-11-12,Direct,233,7,1,6,506.57,0.0,12,0,193.18,0
2025-11-12,Email,235,11,1,10,792.66,0.0,19,0,285.33,0
2025-11-12,Referral,126,4,2,2,282.16,0.0,6,0,105.05,0
2025-11-12,Bol.com,0,3,1,2,245.17,0.0,4,0,91.94,0
2025-11-13,Google Ads,616,16,8,8,1117.76,37.15,27,1,409.49,639.27
2025-11-13,Meta Ads,306,6,3,3,430.04,0.0,10,0,167.02,289.63
2025-11-13,Organic Search,547,10,4,6,721.13,0.0,17,0,257.41,0
2025-11-13,Direct,254,9,2,7,627.87,0.0,17,0,234.3,0
2025-11-13,Email,204,10,1,9,858.76,0.0,19,0,316.94,0
2025-11-13,Referral,138,3,1,2,241.49,0.0,5,0,86.02,0
2025-11-13,Bol.com,0,3,1,2,209.74,0.0,5,0,75.64,0
2025-11-14,Google Ads,674,16,8,8,1116.11,42.02,28,1,393.46,648.89
2025-11-14,Meta Ads,330,6,3,3,509.21,0.0,11,0,193.88,350.41
2025-11-14,Organic Search,645,15,5,10,1197.79,43.47,25,1,422.39,0
2025-11-14,Direct,268,8,2,6,570.92,0.0,14,0,210.49,0
2025-11-14,Email,267,13,1,12,1022.59,0.0,22,0,378.79,0
2025-11-14,Referral,145,4,2,2,326.62,0.0,7,0,121.74,0
2025-11-14,Bol.com,0,3,0,3,233.42,0.0,5,0,84.22,0
2025-11-15,Google Ads,481,13,6,7,1112.76,45.39,25,1,403.75,488.6
2025-11-15,Meta Ads,218,4,2,2,306.3,0.0,7,0,109.24,248.16
2025-11-15,Organic Search,430,9,3,6,709.21,0.0,15,0,253.84,0
2025-11-15,Direct,229,8,2,6,579.93,0.0,15,0,217.74,0
2025-11-15,Email,181,7,1,6,515.96,0.0,12,0,192.93,0
2025-11-15,Referral,102,3,1,2,261.17,0.0,4,0,100.77,0
2025-11-15,Bol.com,0,2,0,2,159.13,0.0,3,0,56.23,0
2025-11-16,Google Ads,588,15,8,7,1063.14,0.0,25,0,375.84,556.42
2025-11-16,Meta Ads,233,4,2,2,333.26,0.0,7,0,128.13,268.37
2025-11-16,Organic Search,453,9,3,6,664.46,0.0,15,0,247.59,0
2025-11-16,Direct,232,8,2,6,571.84,0.0,14,0,218.05,0
2025-11-16,Email,221,9,1,8,778.57,0.0,14,0,281.44,0
2025-11-16,Referral,122,3,1,2,218.33,0.0,5,0,78.52,0
2025-11-16,Bol.com,0,2,0,2,148.83,0.0,3,0,53.49,0
2025-11-17,Google Ads,825,21,11,10,1592.59,42.65,38,1,575.81,765.99
2025-11-17,Meta Ads,336,7,4,3,522.69,0.0,12,0,195.46,349.87
2025-11-17,Organic Search,735,16,6,10,1211.36,39.72,30,1,443.95,0
2025-11-17,Direct,316,10,2,8,798.8,0.0,17,0,287.99,0
2025-11-17,Email,293,12,1,11,911.04,0.0,20,0,344.64,0
2025-11-17,Referral,184,4,1,3,291.67,0.0,7,0,104.34,0
2025-11-17,Bol.com,0,4,1,3,319.42,0.0,7,0,116.58,0
2025-11-18,Google Ads,805,19,10,9,1321.97,38.11,31,1,479.01,709.91
2025-11-18,Meta Ads,297,6,3,3,446.84,0.0,10,0,157.93,348.65
2025-11-18,Organic Search,698,17,7,10,1222.87,44.7,30,1,440.53,0
2025-11-18,Direct,336,10,2,8,699.01,0.0,16,0,248.91,0
2025-11-18,Email,259,12,1,11,857.99,0.0,23,0,328.74,0
2025-11-18,Referral,166,4,1,3,312.34,0.0,6,0,111.59,0
2025-11-18,Bol.com,0,3,1,2,252.77,0.0,5,0,90.49,0
2025-11-19,Google Ads,788,22,11,11,1665.52,45.83,35,1,627.18,663.9
2025-11-19,Meta Ads,330,6,3,3,519.9,0.0,11,0,196.56,371.22
2025-11-19,Organic Search,722,15,5,10,1170.89,39.55,26,1,437.55,0
2025-11-19,Direct,316,10,2,8,763.6,0.0,17,0,274.02,0
2025-11-19,Email,240,10,1,9,713.95,0.0,19,0,268.1,0
2025-11-19,Referral,155,4,1,3,291.56,0.0,7,0,107.5,0
2025-11-19,Bol.com,0,4,1,3,305.7,0.0,6,0,117.89,0
2025-11-20,Google Ads,757,19,10,9,1458.31,42.8,34,1,538.34,752.94
2025-11-20,Meta Ads,356,7,4,3,505.83,0.0,13,0,180.53,368.47
2025-11-20,Organic Search,644,12,4,8,940.74,0.0,19,0,346.69,0
2025-11-20,Direct,336,11,2,9,861.5,0.0,18,0,327.16,0
2025-11-20,Email,242,11,1,10,871.66,0.0,18,0,318.58,0
2025-11-20,Referral,169,4,2,2,294.56,0.0,6,0,107.72,0
2025-11-20,Bol.com,0,3,0,3,222.93,0.0,5,0,81.8,0
2025-11-21,Google Ads,794,19,11,8,1304.36,35.46,31,1,481.78,628.41
2025-11-21,Meta Ads,334,7,4,3,545.15,0.0,11,0,204.06,402.26
2025-11-21,Organic Search,760,19,7,12,1502.83,41.71,36,1,565.22,0
2025-11-21,Direct,338,12,3,9,956.17,0.0,22,0,344.77,0
2025-11-21,Email,301,13,1,12,1121.06,54.97,22,1,396.18,0
2025-11-21,Referral,172,5,2,3,420.33,0.0,9,0,162.62,0
2025-11-21,Bol.com,0,4,1,3,281.94,0.0,7,0,103.48,0
2025-11-22,Google Ads,537,14,8,6,978.34,38.07,24,1,373.39,478.73
2025-11-22,Meta Ads,248,4,2,2,283.41,0.0,6,0,109.67,274.19
2025-11-22,Organic Search,510,12,4,8,960.84,0.0,20,0,351.13,0
2025-11-22,Direct,225,6,1,5,412.79,0.0,10,0,159.91,0
2025-11-22,Email,224,10,1,9,686.79,0.0,16,0,250.73,0
2025-11-22,Referral,130,4,1,3,317.39,0.0,6,0,112.02,0
2025-11-22,Bol.com,0,3,1,2,240.42,0.0,5,0,87.98,0
2025-11-23,Google Ads,606,16,8,8,1347.38,0.0,27,0,486.56,547.82
2025-11-23,Meta Ads,266,4,2,2,326.15,0.0,6,0,123.03,292.64
2025-11-23,Organic Search,511,11,4,7,900.35,0.0,19,0,349.27,0
2025-11-23,Direct,242,8,1,7,571.39,0.0,13,0,203.33,0
2025-11-23,Email,191,8,1,7,560.12,0.0,15,0,211.78,0
2025-11-23,Referral,125,3,1,2,258.86,0.0,5,0,93.0,0
2025-11-23,Bol.com,0,3,0,3,214.71,0.0,5,0,82.25,0
2025-11-24,Google Ads,897,25,13,12,2047.88,43.15,43,1,793.08,786.73
2025-11-24,Meta Ads,367,8,5,3,653.93,0.0,12,0,239.92,410.99
2025-11-24,Organic Search,895,17,7,10,1243.27,45.59,31,1,470.17,0
2025-11-24,Direct,377,14,3,11,1147.39,0.0,26,0,423.8,0
2025-11-24,Email,345,15,2,13,1122.97,41.65,27,1,416.78,0
2025-11-24,Referral,210,7,3,4,560.71,0.0,12,0,206.53,0
2025-11-24,Bol.com,0,5,1,4,393.63,0.0,9,0,144.29,0
2025-11-25,Google Ads,862,25,14,11,2143.8,45.0,45,1,800.42,764.98
2025-11-25,Meta Ads,353,7,4,3,510.55,0.0,13,0,189.48,354.35
2025-11-25,Organic Search,858,18,7,11,1380.42,39.71,35,1,526.81,0
2025-11-25,Direct,375,12,3,9,1037.67,0.0,22,0,387.79,0
2025-11-25,Email,276,14,2,12,1134.27,0.0,24,0,440.21,0
2025-11-25,Referral,188,5,2,3,361.94,0.0,9,0,139.9,0
2025-11-25,Bol.com,0,3,0,3,248.01,0.0,5,0,90.99,0
2025-11-25,Manual Orders,0,1,0,1,71.71,0.0,1,0,26.64,0
2025-11-26,Google Ads,758,23,13,10,1946.0,50.93,37,1,741.22,836.28
2025-11-26,Meta Ads,403,7,4,3,496.39,0.0,13,0,176.72,404.31
2025-11-26,Organic Search,715,13,5,8,978.28,0.0,22,0,370.12,0
2025-11-26,Direct,398,14,3,11,1161.84,0.0,27,0,430.83,0
2025-11-26,Email,316,12,1,11,993.8,0.0,20,0,377.15,0
2025-11-26,Referral,164,4,2,2,290.46,0.0,6,0,110.13,0
2025-11-26,Bol.com,0,3,1,2,218.65,0.0,5,0,83.09,0
2025-11-27,Google Ads,789,18,9,9,1236.77,43.14,31,1,464.41,744.36
2025-11-27,Meta Ads,394,8,5,3,561.88,0.0,15,0,199.92,356.58
2025-11-27,Organic Search,758,19,7,12,1425.34,45.87,35,1,517.73,0
2025-11-27,Direct,348,13,3,10,1101.28,0.0,21,0,392.68,0
2025-11-27,Email,286,12,1,11,900.04,0.0,21,0,318.87,0
2025-11-27,Referral,173,4,1,3,348.04,0.0,6,0,134.33,0
2025-11-27,Bol.com,0,4,1,3,301.71,0.0,6,0,115.97,0
2025-11-28,Google Ads,867,21,11,10,1772.24,51.94,38,1,676.16,730.96
2025-11-28,Meta Ads,353,7,4,3,552.86,0.0,12,0,195.16,408.91
2025-11-28,Organic Search,708,16,6,10,1113.83,39.7,26,1,395.91,0
2025-11-28,Direct,344,11,2,9,866.64,0.0,18,0,330.09,0
2025-11-28,Email,259,10,1,9,792.92,0.0,19,0,285.12,0
2025-11-28,Referral,182,4,2,2,339.24,0.0,7,0,125.81,0
2025-11-28,Bol.com,0,3,1,2,249.51,0.0,5,0,89.65,0
2025-11-29,Google Ads,597,15,8,7,1195.49,40.94,29,1,458.08,482.14
2025-11-29,Meta Ads,249,5,3,2,434.72,0.0,8,0,154.87,251.86
2025-11-29,Organic Search,547,10,4,6,711.19,0.0,16,0,269.23,0
2025-11-29,Direct,265,8,1,7,692.8,0.0,14,0,264.79,0
2025-11-29,Email,187,7,1,6,499.4,0.0,13,0,181.55,0
2025-11-29,Referral,124,3,1,2,230.82,0.0,5,0,84.15,0
2025-11-29,Bol.com,0,3,1,2,243.11,0.0,5,0,87.72,0
2025-11-30,Google Ads,623,18,10,8,1412.18,40.8,30,1,511.19,480.75
2025-11-30,Meta Ads,266,5,3,2,349.31,0.0,8,0,125.38,291.42
2025-11-30,Organic Search,563,14,5,9,1086.85,0.0,24,0,407.97,0
2025-11-30,Direct,243,9,2,7,725.91,0.0,15,0,262.0,0
2025-11-30,Email,188,9,1,8,670.03,0.0,15,0,238.17,0
2025-11-30,Referral,137,3,1,2,259.7,0.0,5,0,100.17,0
2025-11-30,Bol.com,0,3,1,2,260.81,0.0,4,0,98.33,0
2025-12-01,Google Ads,783,19,9,10,1413.12,45.09,36,1,527.36,819.38
2025-12-01,Meta Ads,397,9,5,4,677.89,0.0,15,0,246.42,443.86
2025-12-01,Organic Search,767,18,7,11,1401.69,45.72,31,1,498.05,0
2025-12-01,Direct,417,13,3,10,942.2,35.1,22,1,354.92,0
2025-12-01,Email,354,15,2,13,1236.84,0.0,25,0,476.77,0
2025-12-01,Referral,186,6,3,3,511.78,0.0,11,0,191.48,0
2025-12-01,Bol.com,0,3,1,2,239.52,0.0,5,0,88.41,0
2025-12-02,Google Ads,813,23,13,10,1789.5,96.5,45,2,635.64,684.57
2025-12-02,Meta Ads,306,6,3,3,490.06,0.0,11,0,175.24,371.92
2025-12-02,Organic Search,762,17,6,11,1228.16,34.66,32,1,439.85,0
2025-12-02,Direct,354,11,2,9,767.66,0.0,19,0,290.45,0
2025-12-02,Email,288,12,1,11,994.65,0.0,23,0,380.3,0
2025-12-02,Referral,150,4,1,3,277.19,0.0,6,0,98.3,0
2025-12-02,Bol.com,0,3,0,3,229.23,0.0,5,0,86.63,0
2025-12-03,Google Ads,816,24,13,11,2079.52,47.46,43,1,794.72,739.74
2025-12-03,Meta Ads,360,6,3,3,431.17,0.0,11,0,161.23,410.07
2025-12-03,Organic Search,775,18,6,12,1335.1,36.15,34,1,498.01,0
2025-12-03,Direct,371,11,2,9,906.8,0.0,19,0,331.98,0
2025-12-03,Email,299,14,2,12,974.81,42.15,23,1,351.32,0
2025-12-03,Referral,154,5,2,3,350.14,0.0,9,0,124.29,0
2025-12-03,Bol.com,0,3,1,2,252.43,0.0,4,0,90.03,0
2025-12-04,Google Ads,706,17,9,8,1301.22,45.84,31,1,479.57,729.93
2025-12-04,Meta Ads,375,7,4,3,481.99,0.0,11,0,183.86,319.19
2025-12-04,Organic Search,669,15,6,9,1194.1,0.0,24,0,424.07,0
2025-12-04,Direct,358,12,2,10,1000.58,0.0,22,0,388.3,0
2025-12-04,Email,267,12,1,11,936.9,0.0,20,0,348.24,0
2025-12-04,Referral,153,4,2,2,296.06,0.0,7,0,113.1,0
2025-12-04,Bol.com,0,3,1,2,208.3,0.0,5,0,73.42,0
2025-12-05,Google Ads,677,16,8,8,1200.52,42.06,28,1,439.98,651.65
2025-12-05,Meta Ads,288,5,3,2,364.53,0.0,8,0,139.21,352.74
2025-12-05,Organic Search,622,11,4,7,883.74,0.0,18,0,338.63,0
2025-12-05,Direct,312,11,2,9,758.54,0.0,20,0,292.58,0
2025-12-05,Email,237,9,1,8,625.68,0.0,14,0,222.8,0
2025-12-05,Referral,156,4,1,3,321.4,0.0,6,0,124.25,0
2025-12-05,Bol.com,0,3,1,2,234.88,0.0,5,0,83.12,0
2025-12-06,Google Ads,478,13,7,6,964.15,0.0,21,0,364.96,465.94
2025-12-06,Meta Ads,209,3,1,2,246.19,0.0,5,0,88.48,233.86
2025-12-06,Organic Search,508,9,3,6,756.26,0.0,15,0,275.75,0
2025-12-06,Direct,242,9,2,7,624.89,0.0,15,0,227.51,0
2025-12-06,Email,198,8,1,7,685.62,0.0,13,0,251.43,0
2025-12-06,Referral,108,3,1,2,251.67,0.0,5,0,95.27,0
2025-12-06,Bol.com,0,2,0,2,156.04,0.0,3,0,60.46,0
2025-12-07,Google Ads,515,14,7,7,1140.96,41.73,22,1,439.74,478.93
2025-12-07,Meta Ads,262,5,3,2,367.32,0.0,8,0,132.13,242.01
2025-12-07,Organic Search,465,8,3,5,627.93,0.0,15,0,234.81,0
2025-12-07,Direct,229,8,2,6,578.77,0.0,13,0,208.27,0
2025-12-07,Email,224,11,1,10,951.94,0.0,21,0,361.32,0
2025-12-07,Referral,118,3,1,2,234.04,0.0,5,0,89.99,0
2025-12-07,Bol.com,0,2,0,2,167.99,0.0,3,0,63.89,0
2025-12-08,Google Ads,791,24,12,12,1816.87,39.08,42,1,657.7,770.33
2025-12-08,Meta Ads,301,6,3,3,412.19,0.0,11,0,156.96,324.1
2025-12-08,Organic Search,617,12,4,8,851.35,0.0,21,0,316.24,0
2025-12-08,Direct,309,10,2,8,843.29,0.0,18,0,301.74,0
2025-12-08,Email,291,14,2,12,1093.53,0.0,23,0,401.3,0
2025-12-08,Referral,149,5,2,3,423.44,0.0,8,0,160.54,0
2025-12-08,Bol.com,0,4,1,3,332.82,0.0,6,0,122.35,0
2025-12-09,Google Ads,720,17,8,9,1415.2,0.0,27,0,549.3,617.76
2025-12-09,Meta Ads,274,5,3,2,351.47,0.0,9,0,129.47,302.54
2025-12-09,Organic Search,650,12,4,8,872.79,0.0,23,0,323.23,0
2025-12-09,Direct,272,9,2,7,760.54,0.0,15,0,284.81,0
2025-12-09,Email,274,13,1,12,1126.71,0.0,21,0,429.13,0
2025-12-09,Referral,164,5,2,3,365.42,0.0,9,0,135.59,0
2025-12-09,Bol.com,0,3,1,2,242.15,0.0,5,0,88.44,0
2025-12-10,Google Ads,734,19,11,8,1510.75,45.16,31,1,583.29,639.7
2025-12-10,Meta Ads,288,5,3,2,380.91,0.0,9,0,139.82,322.22
2025-12-10,Organic Search,653,15,6,9,1262.74,50.22,27,1,475.43,0
2025-12-10,Direct,310,12,2,10,940.99,0.0,20,0,352.93,0
2025-12-10,Email,247,9,1,8,667.36,0.0,17,0,254.14,0
2025-12-10,Referral,158,5,2,3,353.34,0.0,9,0,134.4,0
2025-12-10,Bol.com,0,4,1,3,316.79,0.0,7,0,111.62,0
2025-12-11,Google Ads,710,18,9,9,1535.96,43.37,33,1,571.81,686.52
2025-12-11,Meta Ads,275,5,3,2,405.21,0.0,9,0,150.23,327.51
2025-12-11,Organic Search,622,11,4,7,813.67,0.0,17,0,305.98,0
2025-12-11,Direct,328,12,3,9,921.21,0.0,19,0,337.65,0
2025-12-11,Email,260,11,1,10,891.14,0.0,18,0,324.6,0
2025-12-11,Referral,151,5,2,3,395.78,0.0,9,0,152.04,0
2025-12-11,Bol.com,0,4,1,3,298.05,0.0,6,0,114.06,0
2025-12-12,Google Ads,642,17,9,8,1437.31,51.97,29,1,549.49,576.23
2025-12-12,Meta Ads,319,5,3,2,391.3,0.0,9,0,152.0,292.67
2025-12-12,Organic Search,698,14,5,9,982.24,0.0,23,0,375.18,0
2025-12-12,Direct,266,10,2,8,696.88,0.0,18,0,246.84,0
2025-12-12,Email,264,10,1,9,719.57,0.0,18,0,264.73,0
2025-12-12,Referral,147,3,1,2,218.3,0.0,5,0,80.31,0
2025-12-12,Bol.com,0,3,0,3,246.04,0.0,5,0,94.34,0
2025-12-13,Google Ads,517,14,7,7,1189.61,53.19,26,1,458.78,535.34
