session_date,session_source,session_medium,session_campaign,session_default_channel_grouping,device_category,country,landing_page_path,sessions,engaged_sessions,revenue,page_views,add_to_cart_events,begin_checkout_events,purchase_events,transactions
2025-04-10,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/,22,10,0.0,64,1,0,0,0
2025-04-10,instagram,paid,Stories - New Collection,Paid Social,desktop,Belgium,/products/classic-essential-tee,20,8,0.0,58,1,0,0,0
2025-04-10,email,newsletter,Post-Purchase Flow,Email,mobile,Netherlands,/,31,19,0.0,74,2,1,0,0
2025-04-10,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/collections/sale,32,22,0.0,76,2,1,0,0
2025-04-10,email,newsletter,Abandoned Cart,Email,desktop,Netherlands,/pages/about-us,34,23,65.21,97,2,1,1,1
2025-04-10,bing,organic,,Organic Search,mobile,Belgium,/collections/sale,16,9,0.0,46,1,0,0,0
2025-04-10,bing,organic,,Organic Search,desktop,Netherlands,/blogs/style-guide,14,9,0.0,35,1,0,0,0
2025-04-10,bing,organic,,Organic Search,mobile,Belgium,/collections/best-sellers,17,11,0.0,48,1,0,0,0
2025-04-10,pinterest,referral,,Social,desktop,Other,/collections/new-arrivals,12,5,0.0,36,0,0,0,0
2025-04-10,pinterest,referral,,Social,desktop,Netherlands,/collections/new-arrivals,13,5,0.0,34,0,0,0,0
2025-04-10,pinterest,referral,,Social,desktop,Netherlands,/products/organic-joggers,13,5,0.0,39,0,0,0,0
2025-04-11,google,cpc,Performance Max - Prospecting,Paid Search,mobile,Netherlands,/products/premium-hoodie,120,70,74.21,349,10,6,1,1
2025-04-11,google,cpc,Search - Generic,Paid Search,desktop,France,/blogs/style-guide,108,57,131.85,268,9,5,2,2
2025-04-11,google,cpc,Search - Generic,Paid Search,mobile,Netherlands,/products/organic-joggers,119,59,116.66,328,11,5,2,2
2025-04-11,google,organic,,Organic Search,mobile,Germany,/collections/new-arrivals,145,96,62.28,355,12,6,1,1
2025-04-11,google,organic,,Organic Search,desktop,Belgium,/collections/sale,140,85,114.21,358,9,5,2,2
2025-04-11,google,organic,,Organic Search,mobile,Netherlands,/,124,71,137.57,344,8,3,2,2
2025-04-11,(direct),(none),,Direct,mobile,Netherlands,/collections/best-sellers,61,29,72.3,178,5,2,1,1
2025-04-11,(direct),(none),,Direct,mobile,Belgium,/,62,29,73.19,179,4,2,1,1
2025-04-11,(direct),(none),,Direct,mobile,Netherlands,/,69,33,70.68,178,5,2,1,1
2025-04-11,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Belgium,/collections/new-arrivals,49,19,0.0,125,4,1,0,0
2025-04-11,facebook,paid,Lookalike - Purchasers,Paid Social,desktop,Netherlands,/collections/accessories,49,22,0.0,141,3,1,0,0
2025-04-11,facebook,paid,Retargeting - Website Visitors,Paid Social,tablet,Netherlands,/blogs/style-guide,44,19,0.0,139,3,1,0,0
2025-04-11,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/products/weekend-bag,24,10,0.0,72,1,0,0,0
2025-04-11,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/products/classic-essential-tee,19,9,0.0,55,1,0,0,0
2025-04-11,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/products/weekend-bag,20,8,0.0,57,1,0,0,0
2025-04-11,email,newsletter,Abandoned Cart,Email,desktop,Belgium,/collections/sale,31,21,70.52,92,2,0,1,1
2025-04-11,email,newsletter,Post-Purchase Flow,Email,mobile,Netherlands,/collections/accessories,33,21,0.0,105,2,1,0,0
2025-04-11,email,newsletter,Weekly Newsletter,Email,desktop,Netherlands,/products/premium-hoodie,33,20,66.44,98,2,1,1,1
2025-04-11,bing,organic,,Organic Search,mobile,Netherlands,/,16,10,0.0,38,1,0,0,0
2025-04-11,bing,organic,,Organic Search,mobile,Netherlands,/collections/new-arrivals,19,11,0.0,47,1,0,0,0
2025-04-11,bing,organic,,Organic Search,desktop,Netherlands,/,16,10,0.0,42,1,0,0,0
2025-04-11,pinterest,referral,,Social,desktop,Netherlands,/pages/about-us,13,4,0.0,41,1,0,0,0
2025-04-11,pinterest,referral,,Social,mobile,Belgium,/,14,5,0.0,41,0,0,0,0
2025-04-11,pinterest,referral,,Social,mobile,Netherlands,/collections/sale,12,4,0.0,38,1,0,0,0
2025-04-12,google,cpc,Performance Max - Prospecting,Paid Search,desktop,Germany,/collections/best-sellers,75,40,133.15,210,6,3,2,2
2025-04-12,google,cpc,Shopping - All Products,Paid Search,mobile,Netherlands,/products/recycled-sneakers,62,32,70.87,184,5,2,1,1
2025-04-12,google,cpc,Brand - BE,Paid Search,desktop,France,/,73,37,64.02,192,4,2,1,1
2025-04-12,google,organic,,Organic Search,mobile,Netherlands,/blogs/style-guide,71,46,68.99,204,5,3,1,1
2025-04-12,google,organic,,Organic Search,desktop,Belgium,/products/recycled-sneakers,78,43,71.24,197,7,4,1,1
2025-04-12,google,organic,,Organic Search,mobile,Belgium,/,71,46,0.0,215,5,2,0,0
2025-04-12,(direct),(none),,Direct,desktop,Belgium,/products/weekend-bag,35,17,56.71,112,2,1,1,1
2025-04-12,(direct),(none),,Direct,mobile,Netherlands,/blogs/style-guide,44,20,56.24,138,3,1,1,1
2025-04-12,(direct),(none),,Direct,mobile,Netherlands,/collections/best-sellers,38,20,0.0,95,3,1,0,0
2025-04-12,facebook,paid,Broad - Interest Based,Paid Social,mobile,Netherlands,/collections/accessories,26,10,0.0,75,2,1,0,0
2025-04-12,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Other,/pages/about-us,26,11,0.0,72,1,0,0,0
2025-04-12,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/pages/about-us,25,11,0.0,71,1,0,0,0
2025-04-12,instagram,paid,Stories - New Collection,Paid Social,mobile,Netherlands,/pages/about-us,15,6,0.0,46,1,0,0,0
2025-04-12,instagram,paid,Stories - New Collection,Paid Social,desktop,Belgium,/pages/about-us,14,6,0.0,44,1,0,0,0
2025-04-12,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Germany,/products/recycled-sneakers,13,5,0.0,37,0,0,0,0
2025-04-12,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/,23,16,0.0,55,1,0,0,0
2025-04-12,email,newsletter,Abandoned Cart,Email,mobile,Germany,/products/recycled-sneakers,20,14,0.0,52,1,0,0,0
2025-04-12,email,newsletter,Weekly Newsletter,Email,mobile,France,/products/organic-joggers,19,13,0.0,57,1,0,0,0
2025-04-12,bing,organic,,Organic Search,desktop,Belgium,/collections/new-arrivals,9,5,0.0,27,0,0,0,0
2025-04-12,bing,organic,,Organic Search,desktop,Netherlands,/pages/about-us,11,7,0.0,29,0,0,0,0
2025-04-12,bing,organic,,Organic Search,desktop,Belgium,/products/recycled-sneakers,11,7,0.0,26,0,0,0,0
2025-04-12,pinterest,referral,,Social,desktop,Belgium,/collections/sale,7,2,0.0,19,0,0,0,0
2025-04-12,pinterest,referral,,Social,desktop,Germany,/pages/about-us,8,3,0.0,24,0,0,0,0
2025-04-12,pinterest,referral,,Social,desktop,Netherlands,/collections/new-arrivals,9,3,0.0,28,0,0,0,0
2025-04-13,google,cpc,Performance Max - Prospecting,Paid Search,desktop,Belgium,/products/premium-hoodie,80,40,148.5,217,6,3,2,2
2025-04-13,google,cpc,Search - Generic,Paid Search,desktop,Netherlands,/collections/new-arrivals,71,39,116.49,190,5,2,2,2
2025-04-13,google,cpc,Search - Generic,Paid Search,mobile,Netherlands,/,74,41,64.48,183,6,3,1,1
2025-04-13,google,organic,,Organic Search,desktop,Belgium,/collections/best-sellers,94,56,56.12,258,6,3,1,1
2025-04-13,google,organic,,Organic Search,mobile,Netherlands,/collections/sale,86,55,63.32,259,6,2,1,1
2025-04-13,google,organic,,Organic Search,desktop,Netherlands,/products/recycled-sneakers,104,70,119.69,273,7,4,2,2
2025-04-13,(direct),(none),,Direct,desktop,Belgium,/products/classic-essential-tee,50,27,73.76,137,4,1,1,1
2025-04-13,(direct),(none),,Direct,desktop,Netherlands,/,43,22,71.29,107,3,1,1,1
2025-04-13,(direct),(none),,Direct,mobile,Germany,/,50,25,65.38,157,3,1,1,1
2025-04-13,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Belgium,/,29,13,0.0,71,1,0,0,0
2025-04-13,facebook,paid,Broad - Interest Based,Paid Social,mobile,Germany,/collections/accessories,30,13,0.0,75,2,1,0,0
2025-04-13,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Netherlands,/collections/accessories,31,13,0.0,97,2,1,0,0
2025-04-13,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Germany,/blogs/style-guide,17,8,0.0,51,1,0,0,0
2025-04-13,instagram,paid,Stories - New Collection,Paid Social,mobile,Netherlands,/collections/best-sellers,18,7,0.0,48,1,0,0,0
2025-04-13,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/,18,8,0.0,55,1,0,0,0
2025-04-13,email,newsletter,Abandoned Cart,Email,desktop,Netherlands,/,25,16,73.25,73,1,0,1,1
2025-04-13,email,newsletter,Weekly Newsletter,Email,desktop,Germany,/products/premium-hoodie,25,15,69.85,73,1,0,1,1
2025-04-13,email,newsletter,Post-Purchase Flow,Email,mobile,Belgium,/collections/new-arrivals,24,14,0.0,67,2,1,0,0
2025-04-13,bing,organic,,Organic Search,desktop,Germany,/products/organic-joggers,13,7,0.0,34,1,0,0,0
2025-04-13,bing,organic,,Organic Search,desktop,Netherlands,/collections/new-arrivals,12,7,0.0,32,0,0,0,0
2025-04-13,bing,organic,,Organic Search,mobile,Germany,/collections/best-sellers,13,8,0.0,31,1,0,0,0
2025-04-13,pinterest,referral,,Social,mobile,Netherlands,/collections/sale,11,4,0.0,34,0,0,0,0
2025-04-13,pinterest,referral,,Social,mobile,Belgium,/collections/sale,10,4,0.0,27,0,0,0,0
2025-04-13,pinterest,referral,,Social,mobile,Belgium,/,10,3,0.0,31,0,0,0,0
2025-04-14,google,cpc,Brand - NL,Paid Search,mobile,Netherlands,/,107,56,140.25,271,9,4,2,2
2025-04-14,google,cpc,Search - Generic,Paid Search,desktop,Netherlands,/collections/accessories,117,69,200.01,324,7,3,3,3
2025-04-14,google,cpc,Brand - BE,Paid Search,mobile,France,/,134,73,188.08,352,8,4,3,3
2025-04-14,google,organic,,Organic Search,tablet,Netherlands,/products/recycled-sneakers,161,109,144.13,407,10,5,2,2
2025-04-14,google,organic,,Organic Search,tablet,Netherlands,/,142,82,132.97,356,12,7,2,2
2025-04-14,google,organic,,Organic Search,desktop,Netherlands,/collections/best-sellers,141,87,131.32,422,13,7,2,2
2025-04-14,(direct),(none),,Direct,mobile,Netherlands,/,61,31,72.35,161,4,2,1,1
2025-04-14,(direct),(none),,Direct,desktop,Netherlands,/,82,40,130.94,225,7,3,2,2
2025-04-14,(direct),(none),,Direct,tablet,Netherlands,/collections/sale,65,35,111.25,166,6,3,2,2
2025-04-14,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Netherlands,/,51,24,0.0,154,4,2,0,0
2025-04-14,facebook,paid,Broad - Interest Based,Paid Social,mobile,Belgium,/,51,22,0.0,141,3,1,0,0
2025-04-14,facebook,paid,Lookalike - Purchasers,Paid Social,desktop,Netherlands,/,48,22,0.0,150,3,1,0,0
2025-04-14,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/,21,9,0.0,62,1,0,0,0
2025-04-14,instagram,paid,Stories - New Collection,Paid Social,mobile,Belgium,/products/classic-essential-tee,22,8,0.0,62,1,0,0,0
2025-04-14,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Netherlands,/collections/new-arrivals,22,10,0.0,54,1,0,0,0
2025-04-14,email,newsletter,Abandoned Cart,Email,desktop,Belgium,/collections/best-sellers,34,23,55.44,84,2,1,1,1
2025-04-14,email,newsletter,Abandoned Cart,Email,tablet,Netherlands,/collections/sale,37,23,63.05,102,3,1,1,1
2025-04-14,email,newsletter,Post-Purchase Flow,Email,mobile,Belgium,/pages/about-us,34,22,0.0,85,2,1,0,0
2025-04-14,bing,organic,,Organic Search,mobile,Netherlands,/collections/best-sellers,18,10,0.0,57,1,0,0,0
2025-04-14,bing,organic,,Organic Search,desktop,Netherlands,/,17,10,0.0,51,1,0,0,0
2025-04-14,bing,organic,,Organic Search,tablet,Belgium,/collections/new-arrivals,19,12,0.0,49,1,0,0,0
2025-04-14,pinterest,referral,,Social,desktop,Germany,/products/premium-hoodie,16,5,0.0,49,1,0,0,0
2025-04-14,pinterest,referral,,Social,desktop,Netherlands,/collections/new-arrivals,16,5,0.0,43,1,0,0,0
2025-04-14,pinterest,referral,,Social,mobile,Netherlands,/blogs/style-guide,14,5,0.0,34,1,0,0,0
2025-04-15,google,cpc,Shopping - Best Sellers,Paid Search,mobile,Belgium,/collections/new-arrivals,89,46,73.78,238,5,2,1,1
2025-04-15,google,cpc,Search - Generic,Paid Search,desktop,Belgium,/products/premium-hoodie,95,50,114.3,278,6,3,2,2
2025-04-15,google,cpc,Performance Max - Prospecting,Paid Search,tablet,Netherlands,/products/classic-essential-tee,95,47,57.99,283,8,3,1,1
2025-04-15,google,organic,,Organic Search,desktop,Netherlands,/blogs/style-guide,98,64,61.84,295,6,3,1,1
2025-04-15,google,organic,,Organic Search,mobile,Netherlands,/collections/accessories,106,66,74.05,252,9,5,1,1
2025-04-15,google,organic,,Organic Search,desktop,Belgium,/products/weekend-bag,116,77,117.27,355,7,4,2,2
2025-04-15,(direct),(none),,Direct,mobile,Netherlands,/collections/accessories,52,26,60.09,141,3,1,1,1
2025-04-15,(direct),(none),,Direct,mobile,Netherlands,/products/premium-hoodie,59,29,65.93,155,5,2,1,1
2025-04-15,(direct),(none),,Direct,desktop,Netherlands,/collections/sale,56,30,69.1,179,3,1,1,1
2025-04-15,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Belgium,/collections/sale,36,16,0.0,106,3,1,0,0
2025-04-15,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/,32,14,0.0,80,2,1,0,0
2025-04-15,facebook,paid,Broad - Interest Based,Paid Social,mobile,Netherlands,/collections/sale,30,14,0.0,90,2,1,0,0
2025-04-15,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/pages/about-us,18,8,0.0,49,1,0,0,0
2025-04-15,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/products/organic-joggers,19,9,0.0,56,1,0,0,0
2025-04-15,instagram,paid,Reels - Product Highlights,Paid Social,mobile,France,/collections/new-arrivals,16,7,0.0,44,1,0,0,0
2025-04-15,email,newsletter,Post-Purchase Flow,Email,desktop,Belgium,/collections/new-arrivals,27,18,0.0,71,1,0,0,0
2025-04-15,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/pages/about-us,29,17,0.0,92,2,1,0,0
2025-04-15,email,newsletter,Post-Purchase Flow,Email,desktop,Netherlands,/,26,15,62.29,66,2,1,1,1
2025-04-15,bing,organic,,Organic Search,mobile,Other,/,15,9,0.0,43,1,0,0,0
2025-04-15,bing,organic,,Organic Search,desktop,Germany,/products/weekend-bag,13,8,0.0,39,0,0,0,0
2025-04-15,bing,organic,,Organic Search,desktop,Netherlands,/collections/accessories,13,8,0.0,41,1,0,0,0
2025-04-15,pinterest,referral,,Social,desktop,Belgium,/collections/sale,11,4,0.0,32,1,0,0,0
2025-04-15,pinterest,referral,,Social,mobile,France,/collections/sale,9,3,0.0,21,0,0,0,0
2025-04-15,pinterest,referral,,Social,mobile,Netherlands,/collections/new-arrivals,10,4,0.0,29,0,0,0,0
2025-04-16,google,cpc,Shopping - Best Sellers,Paid Search,mobile,Belgium,/,119,60,122.25,291,10,5,2,2
2025-04-16,google,cpc,Search - Generic,Paid Search,mobile,Netherlands,/,97,55,143.63,254,8,4,2,2
2025-04-16,google,cpc,Brand - BE,Paid Search,mobile,France,/,118,60,66.42,319,9,4,1,1
2025-04-16,google,organic,,Organic Search,mobile,Germany,/collections/new-arrivals,124,79,58.39,318,11,5,1,1
2025-04-16,google,organic,,Organic Search,desktop,Belgium,/blogs/style-guide,141,94,192.73,400,10,4,3,3
2025-04-16,google,organic,,Organic Search,desktop,Belgium,/products/classic-essential-tee,121,69,114.4,350,11,5,2,2
2025-04-16,(direct),(none),,Direct,mobile,Belgium,/collections/new-arrivals,65,32,61.42,178,4,2,1,1
2025-04-16,(direct),(none),,Direct,desktop,Belgium,/collections/best-sellers,70,32,144.74,193,5,2,2,2
2025-04-16,(direct),(none),,Direct,mobile,Netherlands,/products/premium-hoodie,70,37,65.75,182,6,2,1,1
2025-04-16,facebook,paid,Broad - Interest Based,Paid Social,desktop,Netherlands,/products/classic-essential-tee,36,16,0.0,113,2,1,0,0
2025-04-16,facebook,paid,Broad - Interest Based,Paid Social,mobile,Belgium,/collections/best-sellers,39,18,0.0,108,3,1,0,0
2025-04-16,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Netherlands,/products/recycled-sneakers,48,22,0.0,120,3,1,0,0
2025-04-16,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Netherlands,/collections/best-sellers,19,8,0.0,45,1,0,0,0
2025-04-16,instagram,paid,Stories - New Collection,Paid Social,desktop,Germany,/collections/accessories,18,8,0.0,52,1,0,0,0
2025-04-16,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/products/premium-hoodie,23,9,0.0,59,1,0,0,0
2025-04-16,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/products/premium-hoodie,34,20,0.0,99,2,0,0,0
2025-04-16,email,newsletter,Abandoned Cart,Email,mobile,Germany,/products/organic-joggers,33,20,0.0,91,2,1,0,0
2025-04-16,email,newsletter,Abandoned Cart,Email,desktop,Netherlands,/products/premium-hoodie,30,20,66.41,72,2,0,1,1
2025-04-16,bing,organic,,Organic Search,mobile,Belgium,/,18,11,0.0,49,1,0,0,0
2025-04-16,bing,organic,,Organic Search,desktop,Germany,/products/premium-hoodie,18,11,0.0,46,1,0,0,0
2025-04-16,bing,organic,,Organic Search,mobile,Belgium,/collections/new-arrivals,16,9,0.0,44,1,0,0,0
2025-04-16,pinterest,referral,,Social,desktop,Netherlands,/products/premium-hoodie,10,4,0.0,27,0,0,0,0
2025-04-16,pinterest,referral,,Social,mobile,Germany,/collections/sale,13,5,0.0,36,0,0,0,0
2025-04-16,pinterest,referral,,Social,mobile,Netherlands,/products/premium-hoodie,13,5,0.0,32,1,0,0,0
2025-04-17,google,cpc,Shopping - All Products,Paid Search,mobile,Netherlands,/,107,62,115.1,255,9,5,2,2
2025-04-17,google,cpc,Brand - BE,Paid Search,desktop,Netherlands,/collections/best-sellers,103,53,132.52,298,9,4,2,2
2025-04-17,google,cpc,Search - Generic,Paid Search,desktop,Belgium,/products/classic-essential-tee,97,53,122.46,258,8,4,2,2
2025-04-17,google,organic,,Organic Search,desktop,Netherlands,/pages/about-us,137,78,211.74,418,11,6,3,3
2025-04-17,google,organic,,Organic Search,desktop,Netherlands,/products/organic-joggers,132,87,133.91,323,9,4,2,2
2025-04-17,google,organic,,Organic Search,mobile,Belgium,/products/weekend-bag,117,74,74.04,284,10,4,1,1
2025-04-17,(direct),(none),,Direct,mobile,Netherlands,/blogs/style-guide,68,34,70.54,191,5,2,1,1
2025-04-17,(direct),(none),,Direct,mobile,Netherlands,/products/organic-joggers,69,31,63.04,203,5,2,1,1
2025-04-17,(direct),(none),,Direct,desktop,Belgium,/collections/accessories,61,31,133.23,162,5,2,2,2
2025-04-17,facebook,paid,Broad - Interest Based,Paid Social,tablet,Netherlands,/collections/best-sellers,34,14,0.0,95,2,0,0,0
2025-04-17,facebook,paid,Lookalike - Purchasers,Paid Social,tablet,Germany,/pages/about-us,41,19,0.0,124,3,1,0,0
2025-04-17,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Germany,/blogs/style-guide,40,17,0.0,102,3,1,0,0
2025-04-17,instagram,paid,Reels - Product Highlights,Paid Social,tablet,Netherlands,/,22,9,0.0,67,1,0,0,0
2025-04-17,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/products/premium-hoodie,18,8,0.0,53,1,0,0,0
2025-04-17,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/collections/new-arrivals,20,8,0.0,58,1,0,0,0
2025-04-17,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/collections/new-arrivals,36,25,60.61,91,3,1,1,1
2025-04-17,email,newsletter,Weekly Newsletter,Email,desktop,Belgium,/,35,22,65.05,94,3,1,1,1
2025-04-17,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/collections/sale,27,16,0.0,78,1,0,0,0
2025-04-17,bing,organic,,Organic Search,desktop,France,/collections/new-arrivals,14,8,0.0,37,1,0,0,0
2025-04-17,bing,organic,,Organic Search,mobile,Other,/collections/sale,17,11,0.0,52,1,0,0,0
2025-04-17,bing,organic,,Organic Search,mobile,Netherlands,/,15,8,0.0,42,1,0,0,0
2025-04-17,pinterest,referral,,Social,desktop,Germany,/,10,3,0.0,30,0,0,0,0
2025-04-17,pinterest,referral,,Social,desktop,Netherlands,/products/premium-hoodie,13,5,0.0,38,1,0,0,0
2025-04-17,pinterest,referral,,Social,mobile,Netherlands,/products/recycled-sneakers,11,4,0.0,30,0,0,0,0
2025-04-18,google,cpc,Search - Generic,Paid Search,mobile,Belgium,/products/weekend-bag,105,59,72.94,256,7,3,1,1
2025-04-18,google,cpc,Brand - BE,Paid Search,desktop,Netherlands,/products/organic-joggers,100,54,187.0,287,9,4,3,3
2025-04-18,google,cpc,Shopping - Best Sellers,Paid Search,mobile,Netherlands,/collections/new-arrivals,100,57,118.71,271,6,3,2,2
