report_date,account_name,campaign_name,campaign_status,channel_type,device,ad_network_type,impressions,clicks,cost,conversions,conversions_value
2025-04-10,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,181,4,1.54,0,0.0
2025-04-10,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,546,33,12.39,1,61.35
2025-04-10,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,574,36,19.16,0,0.0
2025-04-10,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,91,6,3.07,0,0.0
2025-04-10,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,248,15,7.7,0,0.0
2025-04-10,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,272,17,7.61,0,0.0
2025-04-10,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,49,3,1.54,0,0.0
2025-04-10,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,367,1,0.16,0,0.0
2025-04-10,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,409,1,0.2,0,0.0
2025-04-10,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,66,0,0.0,0,0.0
2025-04-11,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,525,30,15.46,1,63.24
2025-04-11,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,618,43,22.01,1,57.07
2025-04-11,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,86,5,1.97,0,0.0
2025-04-11,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,339,23,10.4,1,63.24
2025-04-11,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,389,26,11.17,0,0.0
2025-04-11,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,57,4,1.96,0,0.0
2025-04-11,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,820,10,3.12,0,0.0
2025-04-11,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,975,11,3.69,0,0.0
2025-04-11,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,158,1,0.24,0,0.0
2025-04-11,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,760,10,2.76,0,0.0
2025-04-11,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,650,8,2.48,0,0.0
2025-04-11,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,106,1,0.25,0,0.0
2025-04-11,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1010,26,7.66,0,0.0
2025-04-11,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1049,27,8.47,0,0.0
2025-04-11,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,199,4,1.65,0,0.0
2025-04-11,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,535,35,18.02,1,56.25
2025-04-11,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,563,35,13.23,1,70.11
2025-04-11,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,72,4,1.9,0,0.0
2025-04-11,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,251,16,6.77,0,0.0
2025-04-11,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,317,17,7.31,0,0.0
2025-04-11,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,48,3,1.51,0,0.0
2025-04-11,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,398,1,0.18,0,0.0
2025-04-11,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,405,1,0.15,0,0.0
2025-04-11,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,70,0,0.0,0,0.0
2025-04-12,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,359,23,12.16,0,0.0
2025-04-12,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,413,30,12.7,0,0.0
2025-04-12,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,57,3,1.17,0,0.0
2025-04-12,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,270,18,8.57,0,0.0
2025-04-12,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,230,14,5.58,0,0.0
2025-04-12,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,34,2,0.82,0,0.0
2025-04-12,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,729,8,2.64,0,0.0
2025-04-12,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,775,9,2.95,0,0.0
2025-04-12,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,98,1,0.28,0,0.0
2025-04-12,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,460,5,1.6,0,0.0
2025-04-12,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,594,7,1.58,0,0.0
2025-04-12,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,85,1,0.29,0,0.0
2025-04-12,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,937,22,6.9,0,0.0
2025-04-12,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,941,26,7.84,0,0.0
2025-04-12,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,127,3,1.01,0,0.0
2025-04-12,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,408,30,15.4,1,65.28
2025-04-12,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,345,19,8.2,0,0.0
2025-04-12,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,54,3,1.53,0,0.0
2025-04-12,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,203,15,6.94,0,0.0
2025-04-12,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,243,14,5.4,0,0.0
2025-04-12,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,34,2,1.01,0,0.0
2025-04-12,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,332,1,0.19,0,0.0
2025-04-12,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,350,1,0.19,0,0.0
2025-04-12,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,42,0,0.0,0,0.0
2025-04-13,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,439,27,9.96,1,68.2
2025-04-13,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,415,28,10.89,0,0.0
2025-04-13,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,74,4,1.45,0,0.0
2025-04-13,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,228,14,7.15,0,0.0
2025-04-13,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,280,17,9.17,0,0.0
2025-04-13,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,38,2,0.95,0,0.0
2025-04-13,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,781,9,2.35,0,0.0
2025-04-13,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,799,8,2.32,0,0.0
2025-04-13,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,117,1,0.31,0,0.0
2025-04-13,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,557,7,2.12,0,0.0
2025-04-13,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,493,5,1.5,0,0.0
2025-04-13,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,83,1,0.31,0,0.0
2025-04-13,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,760,19,7.26,0,0.0
2025-04-13,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1013,25,8.56,0,0.0
2025-04-13,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,129,3,0.99,0,0.0
2025-04-13,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,355,20,9.87,0,0.0
2025-04-13,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,392,24,10.48,0,0.0
2025-04-13,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,62,3,1.5,0,0.0
2025-04-13,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,195,14,6.44,0,0.0
2025-04-13,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,199,11,4.22,0,0.0
2025-04-13,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,34,2,0.8,0,0.0
2025-04-13,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,326,1,0.16,0,0.0
2025-04-13,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,321,1,0.15,0,0.0
2025-04-13,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,49,0,0.0,0,0.0
2025-04-14,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,721,47,22.12,2,141.4
2025-04-14,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,612,43,21.43,1,61.26
2025-04-14,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,97,6,2.51,0,0.0
2025-04-14,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,434,27,12.79,0,0.0
2025-04-14,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,459,32,16.66,0,0.0
2025-04-14,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,53,3,1.37,0,0.0
2025-04-14,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,1165,13,3.94,0,0.0
2025-04-14,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1268,13,3.16,0,0.0
2025-04-14,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,146,1,0.32,0,0.0
2025-04-14,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,673,8,2.16,0,0.0
2025-04-14,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,707,9,2.43,0,0.0
2025-04-14,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,122,1,0.23,0,0.0
2025-04-14,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1309,35,10.08,1,67.41
2025-04-14,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1217,27,8.68,0,0.0
2025-04-14,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,229,5,1.44,0,0.0
2025-04-14,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,594,43,19.14,1,59.43
2025-04-14,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,648,44,21.71,1,63.26
2025-04-14,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,93,5,2.26,0,0.0
2025-04-14,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,316,17,7.3,0,0.0
2025-04-14,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,305,21,8.25,0,0.0
2025-04-14,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,45,2,0.99,0,0.0
2025-04-14,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,430,1,0.21,0,0.0
2025-04-14,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,473,1,0.18,0,0.0
2025-04-14,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,75,0,0.0,0,0.0
2025-04-15,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,605,43,20.93,1,59.87
2025-04-15,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,551,33,13.66,0,0.0
2025-04-15,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,103,7,3.05,0,0.0
2025-04-15,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,323,23,9.92,1,60.41
2025-04-15,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,426,29,13.21,0,0.0
2025-04-15,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,50,3,1.2,0,0.0
2025-04-15,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,1054,13,3.9,0,0.0
2025-04-15,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,991,11,3.65,0,0.0
2025-04-15,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,149,1,0.28,0,0.0
2025-04-15,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,759,9,2.78,0,0.0
2025-04-15,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,703,9,2.9,0,0.0
2025-04-15,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,98,1,0.28,0,0.0
2025-04-15,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1006,24,7.78,0,0.0
2025-04-15,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1123,26,8.54,0,0.0
2025-04-15,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,200,4,1.32,0,0.0
2025-04-15,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,466,30,14.84,0,0.0
2025-04-15,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,500,29,11.97,0,0.0
2025-04-15,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,94,6,2.55,0,0.0
2025-04-15,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,291,19,8.49,0,0.0
2025-04-15,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,350,24,12.46,0,0.0
2025-04-15,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,44,3,1.48,0,0.0
2025-04-15,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,350,1,0.15,0,0.0
2025-04-15,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,383,1,0.2,0,0.0
2025-04-15,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,63,0,0.0,0,0.0
2025-04-16,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,536,32,13.13,1,62.69
2025-04-16,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,673,47,17.29,1,64.75
2025-04-16,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,91,6,3.06,0,0.0
2025-04-16,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,311,18,8.06,0,0.0
2025-04-16,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,335,23,9.03,0,0.0
2025-04-16,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,53,3,1.22,0,0.0
2025-04-16,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,831,9,2.42,0,0.0
2025-04-16,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,977,11,2.53,0,0.0
2025-04-16,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,161,1,0.33,0,0.0
2025-04-16,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,666,8,1.87,0,0.0
2025-04-16,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,663,7,2.35,0,0.0
2025-04-16,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,103,1,0.3,0,0.0
2025-04-16,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1197,27,7.59,0,0.0
2025-04-16,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1308,34,11.22,0,0.0
2025-04-16,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,200,4,1.27,0,0.0
2025-04-16,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,559,38,18.14,1,69.94
2025-04-16,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,470,27,13.63,0,0.0
2025-04-16,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,78,5,2.39,0,0.0
2025-04-16,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,245,14,5.81,0,0.0
2025-04-16,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,328,19,9.65,0,0.0
2025-04-16,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,45,3,1.26,0,0.0
2025-04-16,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,401,1,0.16,0,0.0
2025-04-16,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,375,1,0.2,0,0.0
2025-04-16,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,68,0,0.0,0,0.0
2025-04-17,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,577,36,15.66,1,70.35
2025-04-17,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,566,38,15.33,0,0.0
2025-04-17,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,73,5,2.12,0,0.0
2025-04-17,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,329,23,8.68,1,68.49
2025-04-17,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,349,22,10.89,0,0.0
2025-04-17,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,44,3,1.31,0,0.0
2025-04-17,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,743,9,2.64,0,0.0
2025-04-17,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1032,12,3.9,0,0.0
2025-04-17,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,143,1,0.28,0,0.0
2025-04-17,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,720,8,2.16,0,0.0
2025-04-17,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,707,8,2.18,0,0.0
2025-04-17,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,111,1,0.24,0,0.0
2025-04-17,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1115,24,7.85,0,0.0
2025-04-17,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1177,32,11.48,0,0.0
2025-04-17,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,164,4,1.19,0,0.0
2025-04-17,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,418,29,13.3,1,74.42
2025-04-17,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,512,32,12.9,0,0.0
2025-04-17,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,78,4,1.54,0,0.0
2025-04-17,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,274,19,8.53,0,0.0
2025-04-17,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,263,14,5.61,0,0.0
2025-04-17,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,40,2,0.95,0,0.0
2025-04-17,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,422,1,0.2,0,0.0
2025-04-17,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,352,1,0.2,0,0.0
2025-04-17,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,51,0,0.0,0,0.0
2025-04-18,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,635,39,20.52,1,64.48
2025-04-18,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,675,48,18.47,1,71.95
2025-04-18,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,88,5,2.04,0,0.0
2025-04-18,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,380,22,10.31,0,0.0
2025-04-18,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,424,29,13.3,0,0.0
2025-04-18,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,58,3,1.5,0,0.0
2025-04-18,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,948,12,3.54,0,0.0
2025-04-18,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1108,14,3.56,0,0.0
2025-04-18,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,161,2,0.58,0,0.0
2025-04-18,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,757,9,2.26,0,0.0
2025-04-18,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,651,8,2.18,0,0.0
2025-04-18,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,108,1,0.22,0,0.0
2025-04-18,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1200,28,10.97,0,0.0
2025-04-18,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1428,31,10.39,0,0.0
2025-04-18,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,184,4,1.33,0,0.0
2025-04-18,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,556,31,15.05,1,59.24
2025-04-18,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,627,44,20.14,1,70.13
2025-04-18,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,93,6,3.06,0,0.0
2025-04-18,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,256,16,8.17,0,0.0
2025-04-18,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,352,25,12.0,0,0.0
2025-04-18,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,47,2,1.08,0,0.0
2025-04-18,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,455,1,0.19,0,0.0
2025-04-18,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,488,1,0.16,0,0.0
2025-04-18,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,65,0,0.0,0,0.0
2025-04-19,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,457,33,14.53,1,63.28
2025-04-19,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,437,27,9.88,0,0.0
2025-04-19,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,63,4,1.66,0,0.0
2025-04-19,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,291,16,7.89,0,0.0
2025-04-19,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,248,16,5.79,0,0.0
2025-04-19,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,43,2,1.01,0,0.0
2025-04-19,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,756,9,2.68,0,0.0
2025-04-19,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,791,10,3.11,0,0.0
2025-04-19,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,117,1,0.33,0,0.0
2025-04-19,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,526,5,1.13,0,0.0
2025-04-19,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,649,7,1.94,0,0.0
2025-04-19,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,84,0,0.0,0,0.0
2025-04-19,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,867,19,6.53,0,0.0
2025-04-19,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,945,25,10.06,0,0.0
2025-04-19,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,157,3,1.15,0,0.0
2025-04-19,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,352,23,10.84,0,0.0
2025-04-19,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,410,28,14.66,0,0.0
2025-04-19,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,70,4,2.11,0,0.0
2025-04-19,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,254,17,6.85,0,0.0
2025-04-19,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,266,15,6.47,0,0.0
2025-04-19,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,35,2,1.04,0,0.0
2025-04-19,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,350,1,0.21,0,0.0
2025-04-19,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,324,1,0.15,0,0.0
2025-04-19,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,53,0,0.0,0,0.0
2025-04-20,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,405,26,11.0,0,0.0
2025-04-20,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,373,21,8.71,0,0.0
2025-04-20,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,64,4,1.59,0,0.0
2025-04-20,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,245,14,5.42,0,0.0
2025-04-20,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,278,15,5.43,0,0.0
2025-04-20,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,38,2,0.96,0,0.0
